tag:stardog:api:atheneu;1;22365;80,50 %
tag:stardog:api:juan_leon_mera;1;22366;80,50 %
tag:stardog:api:janete_lainha_coelho;1;22367;80,50 %
tag:stardog:api:nanicao;1;22368;80,51 %
tag:stardog:api:wimmer;1;22369;80,51 %
tag:stardog:api:paulo_santiago;1;22370;80,51 %
tag:stardog:api:cosmetica_da_fome;1;22371;80,52 %
tag:stardog:api:mary_russos;1;22372;80,52 %
tag:stardog:api:para_alcancar;1;22373;80,52 %
tag:stardog:api:frederick_douglas;1;22374;80,53 %
tag:stardog:api:moita_lopes_et_al;1;22375;80,53 %
tag:stardog:api:omotunde;1;22376;80,54 %
tag:stardog:api:700o_c;1;22377;80,54 %
tag:stardog:api:polycentrus_muller;1;22378;80,54 %
tag:stardog:api:marie_dembour;1;22379;80,55 %
tag:stardog:api:isabel_cristina_jasinski;1;22380;80,55 %
tag:stardog:api:edenice_fraga;1;22381;80,55 %
tag:stardog:api:n_k_fairbank_company;1;22382;80,56 %
tag:stardog:api:cumba_master3;1;22383;80,56 %
tag:stardog:api:joly_martine;1;22384;80,56 %
tag:stardog:api:regras_minimas_de_tratamento_de_presas;1;22385;80,57 %
tag:stardog:api:texto_magno;1;22386;80,57 %
tag:stardog:api:georges_bataille;1;22387;80,58 %
tag:stardog:api:sete_barras;1;22388;80,58 %
tag:stardog:api:sabina_loriga;1;22389;80,58 %
tag:stardog:api:maria_jose_bergia;1;22390;80,59 %
tag:stardog:api:naoindigena;1;22391;80,59 %
tag:stardog:api:fanon1968;1;22392;80,59 %
tag:stardog:api:ngunga_bavo;1;22393;80,60 %
tag:stardog:api:cris_ventura;1;22394;80,60 %
tag:stardog:api:g542x;1;22395;80,60 %
tag:stardog:api:tawande;1;22396;80,61 %
tag:stardog:api:transitoria_numa_conjuntura_das_relacoes;1;22397;80,61 %
tag:stardog:api:the_guarani_karai_kuery_indigenous_state_college;1;22398;80,61 %
tag:stardog:api:benjamin_1987;1;22399;80,62 %
tag:stardog:api:aldeias3;1;22400;80,62 %
tag:stardog:api:frente_negra;1;22401;80,63 %
tag:stardog:api:rosa_luna;1;22402;80,63 %
tag:stardog:api:flecha;1;22403;80,63 %
tag:stardog:api:mangabal;1;22404;80,64 %
tag:stardog:api:heitor_villa_lobos;1;22405;80,64 %
tag:stardog:api:rolon;1;22406;80,64 %
tag:stardog:api:roderick_j_barman;1;22407;80,65 %
tag:stardog:api:apiano;1;22408;80,65 %
tag:stardog:api:academicos;1;22409;80,65 %
tag:stardog:api:gaytri_c_spivak;1;22410;80,66 %
tag:stardog:api:frica;1;22411;80,66 %
tag:stardog:api:aldeia_brejao;1;22412;80,67 %
tag:stardog:api:robert_garner;1;22413;80,67 %
tag:stardog:api:black_terreiros;1;22414;80,67 %
tag:stardog:api:agroecologica;1;22415;80,68 %
tag:stardog:api:tatiane_brugnerotto_conselvan;1;22416;80,68 %
tag:stardog:api:manuel_ferreira;1;22417;80,68 %
tag:stardog:api:erica_pecanha;1;22418;80,69 %
tag:stardog:api:isidore;1;22419;80,69 %
tag:stardog:api:haddad;1;22420;80,69 %
tag:stardog:api:sociolinguistica;1;22421;80,70 %
tag:stardog:api:bernardes;1;22422;80,70 %
tag:stardog:api:lucas_da_feira;1;22423;80,70 %
tag:stardog:api:camilla_de_lucas;1;22424;80,71 %
tag:stardog:api:debrucarsea;1;22425;80,71 %
tag:stardog:api:kardec;1;22426;80,72 %
tag:stardog:api:urubu_branco_mt;1;22427;80,72 %
tag:stardog:api:reger;1;22428;80,72 %
tag:stardog:api:kurt_danziger;1;22429;80,73 %
tag:stardog:api:kiselev;1;22430;80,73 %
tag:stardog:api:senhor_bonfim;1;22431;80,73 %
tag:stardog:api:nhemoin_avi_peixa_teko_jaexayn_va;1;22432;80,74 %
tag:stardog:api:the_apinaye_people;1;22433;80,74 %
tag:stardog:api:brito_filho;1;22434;80,74 %
tag:stardog:api:calorimetria_diferencial_de_varredura;1;22435;80,75 %
tag:stardog:api:montaigne;1;22436;80,75 %
tag:stardog:api:shenipaby_miyui;1;22437;80,76 %
tag:stardog:api:professor_dr_jamil_cabral_sierra;1;22438;80,76 %
tag:stardog:api:anishinaabe_gerald_vizenor;1;22439;80,76 %
tag:stardog:api:burley;1;22440;80,77 %
tag:stardog:api:mae_omin;1;22441;80,77 %
tag:stardog:api:ogum_rompe_mato;1;22442;80,77 %
tag:stardog:api:devi_gita;1;22443;80,78 %
tag:stardog:api:e_pellita;1;22444;80,78 %
tag:stardog:api:vasquez;1;22445;80,78 %
tag:stardog:api:dcnerer;1;22446;80,79 %
tag:stardog:api:pedro_de_valdivia;1;22447;80,79 %
tag:stardog:api:del;1;22448;80,79 %
tag:stardog:api:francisco_curt_lange;1;22449;80,80 %
tag:stardog:api:ciclos_de_politicas;1;22450;80,80 %
tag:stardog:api:michel_callon;1;22451;80,81 %
tag:stardog:api:dono;1;22452;80,81 %
tag:stardog:api:miss_marvel;1;22453;80,81 %
tag:stardog:api:george_herbert_mead;1;22454;80,82 %
tag:stardog:api:sonrisal;1;22455;80,82 %
tag:stardog:api:jose_vandilo;1;22456;80,82 %
tag:stardog:api:pauls;1;22457;80,83 %
tag:stardog:api:para_incorporalos_aos;1;22458;80,83 %
tag:stardog:api:francisco_de_orellana;1;22459;80,83 %
tag:stardog:api:reunidas_de_cachoeira_rica;1;22460;80,84 %
tag:stardog:api:luiz_limeira;1;22461;80,84 %
tag:stardog:api:gaussian;1;22462;80,85 %
tag:stardog:api:jorge_isaacs;1;22463;80,85 %
tag:stardog:api:jurgen_habermans;1;22464;80,85 %
tag:stardog:api:omombeu_petei;1;22465;80,86 %
tag:stardog:api:py_ma;1;22466;80,86 %
tag:stardog:api:tibirica;1;22467;80,86 %
tag:stardog:api:raimundo_monteiro;1;22468;80,87 %
tag:stardog:api:barbarisms;1;22469;80,87 %
tag:stardog:api:paulino_soares_de_sousa_filho;1;22470;80,87 %
tag:stardog:api:filemon;1;22471;80,88 %
tag:stardog:api:mauricio_chalfin_coutinho;1;22472;80,88 %
tag:stardog:api:belmiro;1;22473;80,88 %
tag:stardog:api:yanomam;1;22474;80,89 %
tag:stardog:api:trancando_historias;1;22475;80,89 %
tag:stardog:api:arthur_ramos;1;22476;80,90 %
tag:stardog:api:shirley_djukurna_krenak;1;22477;80,90 %
tag:stardog:api:kaimer_dolmos;1;22478;80,90 %
tag:stardog:api:kelly_oliveira;1;22479;80,91 %
tag:stardog:api:alejo_carpentier;1;22480;80,91 %
tag:stardog:api:hae_vae_mbyte_rupi_ma;1;22481;80,91 %
tag:stardog:api:folkman;1;22482;80,92 %
tag:stardog:api:carlos_libaneo;1;22483;80,92 %
tag:stardog:api:fusco;1;22484;80,92 %
tag:stardog:api:lourenco_borges;1;22485;80,93 %
tag:stardog:api:praca_onze;1;22486;80,93 %
tag:stardog:api:roosevelt;1;22487;80,94 %
tag:stardog:api:ayres_memorial;1;22488;80,94 %
tag:stardog:api:adin;1;22489;80,94 %
tag:stardog:api:p_digitatum;1;22490;80,95 %
tag:stardog:api:rossana_reguillo;1;22491;80,95 %
tag:stardog:api:c_penicillata;1;22492;80,95 %
tag:stardog:api:luzia_gomes_de_azevedo;1;22493;80,96 %
tag:stardog:api:prudente;1;22494;80,96 %
tag:stardog:api:pam4;1;22495;80,96 %
tag:stardog:api:alfredo_boulus_junior;1;22496;80,97 %
tag:stardog:api:decree;1;22497;80,97 %
tag:stardog:api:luria;1;22498;80,97 %
tag:stardog:api:duqueestrada;1;22499;80,98 %
tag:stardog:api:alexandre_gomide;1;22500;80,98 %
tag:stardog:api:ajn;1;22501;80,99 %
tag:stardog:api:origempercursodestino;1;22502;80,99 %
tag:stardog:api:ellis_mc;1;22503;80,99 %
tag:stardog:api:colecao_anibal_mattos;1;22504;81,00 %
tag:stardog:api:porter;1;22505;81,00 %
tag:stardog:api:flavia_biroli;1;22506;81,00 %
tag:stardog:api:edson_cardoso;1;22507;81,01 %
tag:stardog:api:kumati;1;22508;81,01 %
tag:stardog:api:leonce_de_manouvrier;1;22509;81,01 %
tag:stardog:api:juana_elbein;1;22510;81,02 %
tag:stardog:api:afrodescendent_culture;1;22511;81,02 %
tag:stardog:api:dangelis_e_silva;1;22512;81,03 %
tag:stardog:api:astyanax_sp;1;22513;81,03 %
tag:stardog:api:manifestacoes_politicas;1;22514;81,03 %
tag:stardog:api:h_seriatus;1;22515;81,04 %
tag:stardog:api:fernando_hernandez;1;22516;81,04 %
tag:stardog:api:tenente_coronel_fernando_luis_ferreira;1;22517;81,04 %
tag:stardog:api:estado_pluricultural;1;22518;81,05 %
tag:stardog:api:l_infantum;1;22519;81,05 %
tag:stardog:api:munaga;1;22520;81,05 %
tag:stardog:api:alchornea_triplinervia;1;22521;81,06 %
tag:stardog:api:regina_maria_przybycien;1;22522;81,06 %
tag:stardog:api:eugenia_dysenterica;1;22523;81,06 %
tag:stardog:api:anteriormente_pouco_povoada;1;22524;81,07 %
tag:stardog:api:comissao_de_juristas;1;22525;81,07 %
tag:stardog:api:molefe_kete_asante;1;22526;81,08 %
tag:stardog:api:escravismo;1;22527;81,08 %
tag:stardog:api:substancia_negra;1;22528;81,08 %
tag:stardog:api:dona_neiva;1;22529;81,09 %
tag:stardog:api:det_svarte_alvor;1;22530;81,09 %
tag:stardog:api:carla_akotirena;1;22531;81,09 %
tag:stardog:api:rai_campos;1;22532;81,10 %
tag:stardog:api:santiago_et_al;1;22533;81,10 %
tag:stardog:api:anh_hua;1;22534;81,10 %
tag:stardog:api:m_oleifera;1;22535;81,11 %
tag:stardog:api:bebbington;1;22536;81,11 %
tag:stardog:api:diario_da_tarde;1;22537;81,12 %
tag:stardog:api:graca_ramos;1;22538;81,12 %
tag:stardog:api:gustavia_augusta;1;22539;81,12 %
tag:stardog:api:zanetinni_arqueologia;1;22540;81,13 %
tag:stardog:api:os_capitulos_tratam_da_diretoria;1;22541;81,13 %
tag:stardog:api:antoin_artaud_s;1;22542;81,13 %
tag:stardog:api:s1s0;1;22543;81,14 %
tag:stardog:api:engenheiro_pedreira;1;22544;81,14 %
tag:stardog:api:ojepuru_ko_mbaapope;1;22545;81,14 %
tag:stardog:api:correspondiam;1;22546;81,15 %
tag:stardog:api:magazines;1;22547;81,15 %
tag:stardog:api:de_aldeias;1;22548;81,15 %
tag:stardog:api:antiedipo;1;22549;81,16 %
tag:stardog:api:francis_galton;1;22550;81,16 %
tag:stardog:api:theold;1;22551;81,17 %
tag:stardog:api:eduardo_miranda;1;22552;81,17 %
tag:stardog:api:luiz_francisco_dias;1;22553;81,17 %
tag:stardog:api:paul_little;1;22554;81,18 %
tag:stardog:api:dona_inespb;1;22555;81,18 %
tag:stardog:api:denilson_trindade_douglas;1;22556;81,18 %
tag:stardog:api:n1303k;1;22557;81,19 %
tag:stardog:api:chiquitanas;1;22558;81,19 %
tag:stardog:api:figueiredo_m;1;22559;81,19 %
tag:stardog:api:biografia_e_trajetorias;1;22560;81,20 %
tag:stardog:api:mercutio;1;22561;81,20 %
tag:stardog:api:logica;1;22562;81,21 %
tag:stardog:api:priscila_da_cunha;1;22563;81,21 %
tag:stardog:api:pablo_helguera;1;22564;81,21 %
tag:stardog:api:alexandre_pitta;1;22565;81,22 %
tag:stardog:api:maria_odilia_teixeira;1;22566;81,22 %
tag:stardog:api:delgado_martins1992barbosa;1;22567;81,22 %
tag:stardog:api:vhera_poty;1;22568;81,23 %
tag:stardog:api:caramelo;1;22569;81,23 %
tag:stardog:api:karaja_iny;1;22570;81,23 %
tag:stardog:api:kyringue_arandua;1;22571;81,24 %
tag:stardog:api:arias;1;22572;81,24 %
tag:stardog:api:aline_barbosa;1;22573;81,24 %
tag:stardog:api:iris_marion_young;1;22574;81,25 %
tag:stardog:api:akroa_gamella;1;22575;81,25 %
tag:stardog:api:louk_hulsman_s;1;22576;81,26 %
tag:stardog:api:design_basedresearch;1;22577;81,26 %
tag:stardog:api:jenipapokaninde;1;22578;81,26 %
tag:stardog:api:confucio;1;22579;81,27 %
tag:stardog:api:montserrat_guibernau;1;22580;81,27 %
tag:stardog:api:freire2005;1;22581;81,27 %
tag:stardog:api:the_torcidas_organizadas;1;22582;81,28 %
tag:stardog:api:susan_neiman;1;22583;81,28 %
tag:stardog:api:sherley_anne_williams;1;22584;81,28 %
tag:stardog:api:fusarium;1;22585;81,29 %
tag:stardog:api:dirijo;1;22586;81,29 %
tag:stardog:api:edson_carneiro;1;22587;81,29 %
tag:stardog:api:graviton;1;22588;81,30 %
tag:stardog:api:acacia;1;22589;81,30 %
tag:stardog:api:jose_da_silva_lisboa;1;22590;81,31 %
tag:stardog:api:richard_avedon;1;22591;81,31 %
tag:stardog:api:regard;1;22592;81,31 %
tag:stardog:api:benjamin_constantam;1;22593;81,32 %
tag:stardog:api:estudo_da_sua_proposta_politica_e_o;1;22594;81,32 %
tag:stardog:api:herbert_blumer;1;22595;81,32 %
tag:stardog:api:tom_regan_s;1;22596;81,33 %
tag:stardog:api:de_certificacao;1;22597;81,33 %
tag:stardog:api:pecheux_na_analise_do_discurso;1;22598;81,33 %
tag:stardog:api:kurupi;1;22599;81,34 %
tag:stardog:api:vocause;1;22600;81,34 %
tag:stardog:api:jose_gomez;1;22601;81,35 %
tag:stardog:api:depasquale;1;22602;81,35 %
tag:stardog:api:quisquare;1;22603;81,35 %
tag:stardog:api:ometto;1;22604;81,36 %
tag:stardog:api:dure_aibo;1;22605;81,36 %
tag:stardog:api:oikoa_va;1;22606;81,36 %
tag:stardog:api:sarney;1;22607;81,37 %
tag:stardog:api:dom_pedro;1;22608;81,37 %
tag:stardog:api:eusebio_de_queiroz;1;22609;81,37 %
tag:stardog:api:medio_irineu_joffily;1;22610;81,38 %
tag:stardog:api:xan_ravelli;1;22611;81,38 %
tag:stardog:api:joao_tarcisio;1;22612;81,38 %
tag:stardog:api:philippe_dubois;1;22613;81,39 %
tag:stardog:api:juventude_viva;1;22614;81,39 %
tag:stardog:api:bassett;1;22615;81,40 %
tag:stardog:api:patrick_chabal;1;22616;81,40 %
tag:stardog:api:jeca_e_seu_filho_preto;1;22617;81,40 %
tag:stardog:api:ironizadas;1;22618;81,41 %
tag:stardog:api:suplementacao_concentrada;1;22619;81,41 %
tag:stardog:api:kraiprehidtekwa;1;22620;81,41 %
tag:stardog:api:ambriz;1;22621;81,42 %
tag:stardog:api:abrahams;1;22622;81,42 %
tag:stardog:api:antonio_mierles_sandoval;1;22623;81,42 %
tag:stardog:api:maria_antonia_martins_galeazzi;1;22624;81,43 %
tag:stardog:api:coronel_jose_pinto_de_abreu;1;22625;81,43 %
tag:stardog:api:branca;1;22626;81,44 %
tag:stardog:api:maria_luiza_marcelino;1;22627;81,44 %
tag:stardog:api:josephine_baker;1;22628;81,44 %
tag:stardog:api:campbell_cr1000;1;22629;81,45 %
tag:stardog:api:jeanfrancois_lyotard;1;22630;81,45 %
tag:stardog:api:possivel_acompanhar;1;22631;81,45 %
tag:stardog:api:the_kamaiura;1;22632;81,46 %
tag:stardog:api:helena;1;22633;81,46 %
tag:stardog:api:lilia_moritz_shwarcz;1;22634;81,46 %
tag:stardog:api:blick;1;22635;81,47 %
tag:stardog:api:carter;1;22636;81,47 %
tag:stardog:api:amancio;1;22637;81,47 %
tag:stardog:api:thissitewas;1;22638;81,48 %
tag:stardog:api:fronteiras_guaranis;1;22639;81,48 %
tag:stardog:api:profa_dra_claudia_madruga_cunha;1;22640;81,49 %
tag:stardog:api:fracao_atribuivel_populacional;1;22641;81,49 %
tag:stardog:api:queiroz_galvao;1;22642;81,49 %
tag:stardog:api:terecozeiros;1;22643;81,50 %
tag:stardog:api:esteban;1;22644;81,50 %
tag:stardog:api:serge_doubrovsky;1;22645;81,50 %
tag:stardog:api:kyringue_mborai;1;22646;81,51 %
tag:stardog:api:carmen_junqueira;1;22647;81,51 %
tag:stardog:api:kunangue_aty;1;22648;81,51 %
tag:stardog:api:jorge_dubatti;1;22649;81,52 %
tag:stardog:api:antonia_socorro_da;1;22650;81,52 %
tag:stardog:api:tiffin;1;22651;81,53 %
tag:stardog:api:da_provincia_da_bahia;1;22652;81,53 %
tag:stardog:api:elaine_cristina_de_oliveira_menezes;1;22653;81,53 %
tag:stardog:api:africanidadese;1;22654;81,54 %
tag:stardog:api:cd68;1;22655;81,54 %
tag:stardog:api:c_l_r_james;1;22656;81,54 %
tag:stardog:api:antonio_pequeno;1;22657;81,55 %
tag:stardog:api:halitiparesi;1;22658;81,55 %
tag:stardog:api:adrianos;1;22659;81,55 %
tag:stardog:api:iku;1;22660;81,56 %
tag:stardog:api:andrea_medeiros;1;22661;81,56 %
tag:stardog:api:aqui_tem;1;22662;81,56 %
tag:stardog:api:itseeks;1;22663;81,57 %
tag:stardog:api:igor_simoes;1;22664;81,57 %
tag:stardog:api:oscips;1;22665;81,58 %
tag:stardog:api:deodoro_da_fonseca;1;22666;81,58 %
tag:stardog:api:foi_possivel;1;22667;81,58 %
tag:stardog:api:yapey;1;22668;81,59 %
tag:stardog:api:cassupa;1;22669;81,59 %
tag:stardog:api:kbela;1;22670;81,59 %
tag:stardog:api:maria_rita_de_albuquerque_mello;1;22671;81,60 %
tag:stardog:api:yxapy;1;22672;81,60 %
tag:stardog:api:aspidosperma;1;22673;81,60 %
tag:stardog:api:alexandro_dantas_trindade;1;22674;81,61 %
tag:stardog:api:volney_nazareno;1;22675;81,61 %
tag:stardog:api:crenshan;1;22676;81,62 %
tag:stardog:api:souza_lima;1;22677;81,62 %
tag:stardog:api:antrosolo;1;22678;81,62 %
tag:stardog:api:oliveira_lima;1;22679;81,63 %
tag:stardog:api:joana_angelica;1;22680;81,63 %
tag:stardog:api:nubia_gomes_pereira;1;22681;81,63 %
tag:stardog:api:jose_geraldo_wanderley_marques;1;22682;81,64 %
tag:stardog:api:regina;1;22683;81,64 %
tag:stardog:api:theassertion_ofequalitystufffrom;1;22684;81,64 %
tag:stardog:api:dendocarbin_l;1;22685;81,65 %
tag:stardog:api:liliana_de_mendonca_porto;1;22686;81,65 %
tag:stardog:api:francisco_garcia_calderon;1;22687;81,65 %
tag:stardog:api:robert_hermann_schomburgk;1;22688;81,66 %
tag:stardog:api:votouro_kandoia;1;22689;81,66 %
tag:stardog:api:thiffany_odara;1;22690;81,67 %
tag:stardog:api:luis_nicolau_pares;1;22691;81,67 %
tag:stardog:api:mboehao_tekoha;1;22692;81,67 %
tag:stardog:api:dr_rodrigo_rodriguez_tavares;1;22693;81,68 %
tag:stardog:api:entrava_pelo;1;22694;81,68 %
tag:stardog:api:paulo_state;1;22695;81,68 %
tag:stardog:api:jose_joaquim_miranda;1;22696;81,69 %
tag:stardog:api:jonathan_crary;1;22697;81,69 %
tag:stardog:api:deignan;1;22698;81,69 %
tag:stardog:api:d_miuda;1;22699;81,70 %
tag:stardog:api:aedes_aegypti_larvae;1;22700;81,70 %
tag:stardog:api:colonia_miranda;1;22701;81,71 %
tag:stardog:api:casa_de_alvenaria;1;22702;81,71 %
tag:stardog:api:nivea_andrade;1;22703;81,71 %
tag:stardog:api:maurice_duverger;1;22704;81,72 %
tag:stardog:api:umbric_ferralsols;1;22705;81,72 %
tag:stardog:api:narcissus;1;22706;81,72 %
tag:stardog:api:descarte_de_agua_durante_o;1;22707;81,73 %
tag:stardog:api:menga;1;22708;81,73 %
tag:stardog:api:elisa_lucindas;1;22709;81,73 %
tag:stardog:api:carlos_alfredo_joly;1;22710;81,74 %
tag:stardog:api:palacin;1;22711;81,74 %
tag:stardog:api:highway;1;22712;81,74 %
tag:stardog:api:ginzburgs;1;22713;81,75 %
tag:stardog:api:roberto_pires;1;22714;81,75 %
tag:stardog:api:bandeiras;1;22715;81,76 %
tag:stardog:api:teia;1;22716;81,76 %
tag:stardog:api:nas_tangas;1;22717;81,76 %
tag:stardog:api:richard_price;1;22718;81,77 %
tag:stardog:api:educacaocinema;1;22719;81,77 %
tag:stardog:api:kathryn_stocketts;1;22720;81,77 %
tag:stardog:api:arlete_moyses_rodrigues;1;22721;81,78 %
tag:stardog:api:feres_jr;1;22722;81,78 %
tag:stardog:api:creas_diadema;1;22723;81,78 %
tag:stardog:api:schollhammer;1;22724;81,79 %
tag:stardog:api:lazarus;1;22725;81,79 %
tag:stardog:api:solomon_northup;1;22726;81,80 %
tag:stardog:api:neusa;1;22727;81,80 %
tag:stardog:api:ba_hampate;1;22728;81,80 %
tag:stardog:api:renata_lima_e_silva;1;22729;81,81 %
tag:stardog:api:umariacu_i;1;22730;81,81 %
tag:stardog:api:guacira_bay;1;22731;81,81 %
tag:stardog:api:sucupira_plataform;1;22732;81,82 %
tag:stardog:api:comentario;1;22733;81,82 %
tag:stardog:api:valorizaram;1;22734;81,82 %
tag:stardog:api:dalbergia_hortensis_heringer;1;22735;81,83 %
tag:stardog:api:gaurapuava;1;22736;81,83 %
tag:stardog:api:seculo_xx;1;22737;81,83 %
tag:stardog:api:izaque_joao;1;22738;81,84 %
tag:stardog:api:s_oblata;1;22739;81,84 %
tag:stardog:api:pintomyia_fischeri;1;22740;81,85 %
tag:stardog:api:clostridial;1;22741;81,85 %
tag:stardog:api:guimaraes_neto;1;22742;81,85 %
tag:stardog:api:impelidas;1;22743;81,86 %
tag:stardog:api:marisa_vorraber_costa;1;22744;81,86 %
tag:stardog:api:seguridade_social;1;22745;81,86 %
tag:stardog:api:cobra_mansa;1;22746;81,87 %
tag:stardog:api:assistat;1;22747;81,87 %
tag:stardog:api:ari_fernando;1;22748;81,87 %
tag:stardog:api:zinco;1;22749;81,88 %
tag:stardog:api:tata_rekovy_oexauka_tenondera;1;22750;81,88 %
tag:stardog:api:barra_de_gramame;1;22751;81,89 %
tag:stardog:api:scipio_sighele;1;22752;81,89 %
tag:stardog:api:gir;1;22753;81,89 %
tag:stardog:api:pedro_iii;1;22754;81,90 %
tag:stardog:api:annona_rugulosa;1;22755;81,90 %
tag:stardog:api:fernando_carvalho;1;22756;81,90 %
tag:stardog:api:maria_rosenses;1;22757;81,91 %
tag:stardog:api:joao_de_camargos;1;22758;81,91 %
tag:stardog:api:arua_pataxo;1;22759;81,91 %
tag:stardog:api:imbolo_mbue;1;22760;81,92 %
tag:stardog:api:mtodo;1;22761;81,92 %
tag:stardog:api:bactris_gasipaes_kunth;1;22762;81,92 %
tag:stardog:api:zamboni;1;22763;81,93 %
tag:stardog:api:laure_marielouise_clemence;1;22764;81,93 %
tag:stardog:api:formado_pelo;1;22765;81,94 %
tag:stardog:api:antonio_olinto;1;22766;81,94 %
tag:stardog:api:fernando_gonzalez_rey;1;22767;81,94 %
tag:stardog:api:periodo_arqueano;1;22768;81,95 %
tag:stardog:api:ehrenreich;1;22769;81,95 %
tag:stardog:api:silencio_de_michael_pollak;1;22770;81,95 %
tag:stardog:api:castiano;1;22771;81,96 %
tag:stardog:api:rebola;1;22772;81,96 %
tag:stardog:api:benjamin_graham;1;22773;81,96 %
tag:stardog:api:afropessimism;1;22774;81,97 %
tag:stardog:api:alba_krishna_topan_feldman;1;22775;81,97 %
tag:stardog:api:memorias_coletivas;1;22776;81,98 %
tag:stardog:api:thomaz_de_almeida__mura;1;22777;81,98 %
tag:stardog:api:willy_aureli;1;22778;81,98 %
tag:stardog:api:fritz_schutze;1;22779;81,99 %
tag:stardog:api:sporobolomyces;1;22780;81,99 %
tag:stardog:api:edmundo_malachias_de_almeida_lisboa;1;22781;81,99 %
tag:stardog:api:argentina_chiriboga;1;22782;82,00 %
tag:stardog:api:transversalizante;1;22783;82,00 %
tag:stardog:api:bonilla;1;22784;82,00 %
tag:stardog:api:irmandade_de_nossa_senhora_do_rosario_dos_homens_pretos_do_recife;1;22785;82,01 %
tag:stardog:api:enterotoxemia;1;22786;82,01 %
tag:stardog:api:harald_schultz;1;22787;82,01 %
tag:stardog:api:psicologia_semioticocultural;1;22788;82,02 %
tag:stardog:api:fotoluminescencia;1;22789;82,02 %
tag:stardog:api:lucelia_sergio;1;22790;82,03 %
tag:stardog:api:medio_pedro_poti;1;22791;82,03 %
tag:stardog:api:myrciaria;1;22792;82,03 %
tag:stardog:api:conquista_espiritual;1;22793;82,04 %
tag:stardog:api:mesticos;1;22794;82,04 %
tag:stardog:api:oswaldo_giacoia_junior;1;22795;82,04 %
tag:stardog:api:mesmoo;1;22796;82,05 %
tag:stardog:api:maku_puibagi;1;22797;82,05 %
tag:stardog:api:de_reescravizacao_quanto;1;22798;82,05 %
tag:stardog:api:revolucao_liberal;1;22799;82,06 %
tag:stardog:api:manuela_saenz;1;22800;82,06 %
tag:stardog:api:maria_de_lourdes_mateus;1;22801;82,07 %
tag:stardog:api:bryan_d_jones;1;22802;82,07 %
tag:stardog:api:spartakus_santiago;1;22803;82,07 %
tag:stardog:api:exterioridade;1;22804;82,08 %
tag:stardog:api:lis;1;22805;82,08 %
tag:stardog:api:misterio_de_nhemyro;1;22806;82,08 %
tag:stardog:api:norval_baitello_junior;1;22807;82,09 %
tag:stardog:api:folha_abolicionista;1;22808;82,09 %
tag:stardog:api:piza;1;22809;82,09 %
tag:stardog:api:de_monte_alegre;1;22810;82,10 %
tag:stardog:api:eleicao_do_primeiro_homem_negro;1;22811;82,10 %
tag:stardog:api:durston;1;22812;82,10 %
tag:stardog:api:yan_daudu;1;22813;82,11 %
tag:stardog:api:chichico_alkmim;1;22814;82,11 %
tag:stardog:api:quilombo_de_manuel_padeiro;1;22815;82,12 %
tag:stardog:api:mollobouvier;1;22816;82,12 %
tag:stardog:api:sobek;1;22817;82,12 %
tag:stardog:api:rudolf_von;1;22818;82,13 %
tag:stardog:api:dona_ivone_lara;1;22819;82,13 %
tag:stardog:api:sebastiao_parana;1;22820;82,13 %
tag:stardog:api:swv;1;22821;82,14 %
tag:stardog:api:bartolome;1;22822;82,14 %
tag:stardog:api:nilma_lino;1;22823;82,14 %
tag:stardog:api:heryri_hawa;1;22824;82,15 %
tag:stardog:api:pakeha_neozelandeses;1;22825;82,15 %
tag:stardog:api:instagram_da_deputada_federal_taliria_petrone;1;22826;82,16 %
tag:stardog:api:marc_de_civrieux;1;22827;82,16 %
tag:stardog:api:dr_marcos_goncalves;1;22828;82,16 %
tag:stardog:api:mario_vargas_llosa;1;22829;82,17 %
tag:stardog:api:robert_k_yin;1;22830;82,17 %
tag:stardog:api:xxxvi;1;22831;82,17 %
tag:stardog:api:vibrio;1;22832;82,18 %
tag:stardog:api:edison_favero;1;22833;82,18 %
tag:stardog:api:culler;1;22834;82,18 %
tag:stardog:api:fala_negao_fala_mulher;1;22835;82,19 %
tag:stardog:api:c_trigonoides;1;22836;82,19 %
tag:stardog:api:profo;1;22837;82,19 %
tag:stardog:api:herberto_helder;1;22838;82,20 %
tag:stardog:api:masteringthe_englishlanguage;1;22839;82,20 %
tag:stardog:api:chenopodium_ambrosioides_l;1;22840;82,21 %
tag:stardog:api:maria_helena_serafim_rodrigues;1;22841;82,21 %
tag:stardog:api:meloidogyne;1;22842;82,21 %
tag:stardog:api:cassiano;1;22843;82,22 %
tag:stardog:api:mimivirus;1;22844;82,22 %
tag:stardog:api:decio_azevedo_marques_de_saes;1;22845;82,22 %
tag:stardog:api:datsina_tsapari;1;22846;82,23 %
tag:stardog:api:manoel_bastos_tigre;1;22847;82,23 %
tag:stardog:api:yasemin_soysal;1;22848;82,23 %
tag:stardog:api:manejadores;1;22849;82,24 %
tag:stardog:api:para_roke;1;22850;82,24 %
tag:stardog:api:caixa_gerbox;1;22851;82,25 %
tag:stardog:api:santa_tereza_davila;1;22852;82,25 %
tag:stardog:api:leptospira_ssp;1;22853;82,25 %
tag:stardog:api:patricio_carneiro;1;22854;82,26 %
tag:stardog:api:bagageiro;1;22855;82,26 %
tag:stardog:api:irineu_joffily;1;22856;82,26 %
tag:stardog:api:otavio_ianni;1;22857;82,27 %
